Gene	ID	Count
C13H20orf30	1337	4
C13H20orf4	1338	11
C13H20ORF43	1339	18
C13H20ORF7	1340	5
C13H20ORF85	1341	2
C14H8orf33	1342	4
C14H8ORF38	1343	5
C14H8orf46	1344	2
C14H8orf47	1345	16
C14H8ORF55	1346	5
C14H8ORF70	1347	2
C14orf153	1348	23
C14orf28	1349	4
C14orf44	1350	8
C15H11orf46	1351	3
C15H11orf49	1352	40
C15H11ORF51	1353	5
C15H11orf59	1354	6
C15H11orf60	1355	10
C15H11orf63	1356	10
C15H11orf71	1357	3
C15H11orf74	1358	6
C16H1orf100	1359	6
C16H1ORF14	1360	4
C16H1orf156	1361	5
C16H1orf174	1362	8
C16H1ORF21	1363	25
C16H1ORF26	1364	18
C16H1orf49	1365	6
C16H1ORF55	1366	12
C16H1ORF65	1367	6
C16H1orf86	1368	4
C16H1orf93	1369	4
C16ORF35	1370	13
C16orf5	1371	16
C16orf80	1372	7
C17H12orf24	1373	3
C17H12orf43	1374	3
C17H12orf52	1375	3
C17H12ORF65	1376	9
C17H18orf55	1377	4
C17H22ORF13	1378	10
C17H22orf25	1379	7
C17H5orf52	1380	2
C18H16orf48	1381	7
C18H16orf57	1382	7
C18H16ORF61	1383	5
C18H19orf12	1384	9
C18H19ORF41	1385	9
C18H19ORF54	1386	4
C18H19ORF63	1387	10
C19H17ORF28	1388	6
C19H17orf37	1389	6
C19H17ORF39	1390	9
C19H17orf42	1391	7
C19H17ORF48	1392	2
C19H17orf49	1393	4
C19H17orf59	1394	6
C19H17orf61	1395	9
C19H17orf62	1396	7
C19H17orf64	1397	4
C19H17orf78	1398	1
C19H17ORF81	1399	9
C1D	1400	7
C1GALT1	1401	5
C1GALT1C1	1402	5
C1H21ORF2	1403	7
C1H21ORF51	1404	6
C1H21ORF56	1405	4
C1H21ORF59	1406	6
C1H21ORF63	1407	19
C1H21ORF7	1408	4
C1H21ORF70	1409	23
C1H21ORF91	1410	14
C1H3ORF21	1411	26
C1H3orf26	1412	24
C1H3ORF34	1413	4
C1H3orf38	1414	9
C1orf124	1415	7
C1orf35	1416	1
C1orf52	1417	5
C1QB	1418	1
C1QBP	1419	12
C1QC	1420	1
C1QL1	1421	11
C1QL2	1422	5
C1QL3	1423	6
C1QTNF1	1424	4
C1QTNF2	1425	5
C1QTNF5	1426	2
C1QTNF6	1427	10
C1QTNF7	1428	10
C1QTNF8	1429	3
C1QTNF9	1430	9
C1RL	1431	2
C1S	1432	4
C2	1433	2
C20H5ORF22	1434	17
C20H5orf34	1435	3
C20orf111	1436	4
C20orf29	1437	5
C20orf44	1438	13
C20orf54	1439	3
C21H14ORF129	1440	3
C21H14orf142	1441	4
C21H14orf147	1442	5
C21H14orf79	1443	7
C21H15ORF26	1444	8
C21H15orf40	1445	11
C22H3ORF10	1446	6
C22H3orf14	1447	5
C22H3ORF18	1448	4
C22H3ORF19	1449	15
C22H3orf22	1450	6
C22H3ORF23	1451	6
C22H3orf24	1452	4
C22H3ORF37	1453	26
C22H3ORF63	1454	2
C22H3ORF64	1455	5
C23H6ORF105	1456	6
C23H6orf129	1457	14
C23H6orf130	1458	7
C23H6orf136	1459	6
C23H6orf141	1460	6
C23H6ORF142	1461	20
C23H6orf145	1462	28
C23H6orf153	1463	3
C23H6ORF47	1464	6
C23H6ORF62	1465	7
C23H6orf64	1466	4
C24H18ORF10	1467	18
C24H18orf19	1468	4
C24H18orf21	1469	6
C25H16ORF13	1470	2
C25H16orf14	1471	12
C25H16ORF42	1472	5
C25H16ORF62	1473	9
C25H16orf65	1474	12
C25H16orf71	1475	9
C25H7ORF20	1476	26
C25H7ORF26	1477	11
C25H7orf28A	1478	15
C25H7orf42	1479	23
C25H7ORF47	1480	5
C25H7ORF50	1481	63
C26H10ORF119	1482	22
C26H10ORF2	1483	1
C26H10ORF4	1484	6
C26H10ORF6	1485	11
C26H10orf84	1486	6
C27H8orf40	1487	6
C27H8ORF41	1488	9
C27H8orf48	1489	2
C27H8ORF79	1490	11
C28H10orf104	1491	4
C28H10ORF116	1492	9
C28H10ORF35	1493	2
C28H10orf53	1494	2
C28H10orf57	1495	5
C28H10orf58	1496	4
C28H1orf198	1497	19
C28H1orf57	1498	7
C29H11orf10	1499	4
C29H11orf54	1500	15
C29H11orf66	1501	2
C29H11orf67	1502	4
C29H11orf73	1503	16
C29H11orf75	1504	28
C2CD2	1505	32
C2CD2L	1506	7
C2CD4C	1507	5
C2CD4D	1508	4
C2H11orf70	1509	8
C2H1orf144	1510	20
C2H1orf201	1511	24
C2H2orf24	1512	9
C2H2orf47	1513	2
C2orf17	1514	8
C2orf43	1515	6
C3	1516	23
C3AR1	1517	6
C3H1orf113	1518	7
C3H1orf123	1519	8
C3H1orf141	1520	4
C3H1orf182	1521	13
C3H1orf183	1522	10
C3H1orf189	1523	1
C3H1ORF212	1524	3
C3H1orf226	1525	3
C3H1orf230	1526	14
C3H1ORF41	1527	7
C3H1orf43	1528	2
C3H1ORF50	1529	2
C3H1orf54	1530	4
C3H1orf66	1531	6
C3H1orf77	1532	7
C3H1ORF92	1533	10
C3orf39	1534	12
C3orf57	1535	12
C4A	1536	2
C4H7ORF11	1537	3
C4H7orf23	1538	4
C4H7orf25	1539	6
C4H7orf53	1540	6
C4H7orf57	1541	14
C4H7orf64	1542	2
C4orf32	1543	4
C5	1544	18
C5AR1	1545	6
C5H12orf11	1546	2
C5H12orf12	1547	5
C5H12orf23	1548	1
C5H12orf29	1549	2
C5H12orf32	1550	5
C5H12orf41	1551	4
C5H12orf45	1552	4
C5H12orf50	1553	11
C5H12ORF53	1554	4
C5H12ORF57	1555	8
C5H12orf62	1556	7
C5H22ORF23	1557	3
C5H22orf28	1558	5
C5H22orf32	1559	9
C5orf28	1560	6
C6H4orf14	1561	8
C6H4orf22	1562	22
C6H4ORF31	1563	5
C6H4orf34	1564	5
C6orf106	1565	18
C6orf120	1566	11
C6orf25	1567	5
C7	1568	4
C7H19orf10	1569	5
C7H19orf22	1570	10
C7H19orf25	1571	7
C7H19ORF43	1572	9
C7H19orf50	1573	3
C7H19ORF52	1574	2
C7H19orf56	1575	1
C7H19orf60	1576	12
C7H5ORF15	1577	11
C7H5orf24	1578	5
C7H5orf32	1579	32
C7H5orf45	1580	11
C7orf27	1581	7
C8A	1582	6
C8B	1583	11
C8G	1584	2
C8H4orf27	1585	14
C8H8orf13	1586	14
C8H9ORF156	1587	4
C8H9orf21	1588	2
C8H9orf23	1589	6
C8H9orf30	1590	5
C8H9ORF46	1591	10
C8H9orf6	1592	3
C8H9orf82	1593	13
C8H9ORF85	1594	9
C8H9orf91	1595	20
C9	1596	18
C9H12orf49	1597	6
C9H6ORF115	1598	5
C9H6ORF165	1599	7
C9H6orf185	1600	10
C9H6ORF189	1601	7
C9H6ORF203	1602	5
C9H6ORF35	1603	9
C9H6ORF70	1604	15
C9H6orf94	1605	6
C9orf100	1606	2
C9orf135	1607	4
C9ORF59	1608	12
C9orf64	1609	8
C9orf89	1610	5
CA1	1611	10
CA10	1612	30
CA11	1613	2
CA12	1614	11
CA13	1615	11
CA2	1616	2
CA3	1617	6
CA4	1618	7
CA5A	1619	18
CA5B	1620	45
CA6	1621	6
CA7	1622	12
CA8	1623	4
CA9	1624	3
CAB39	1625	11
CAB39L	1626	8
CABC1	1627	15
CABIN1	1628	42
CABLES1	1629	25
CABLES2	1630	3
CABP1	1631	4
CABP2	1632	7
CABP4	1633	3
CABP5	1634	12
CABP7	1635	10
CABYR	1636	2
CACHD1	1637	31
CACNA1A	1638	38
CACNA1B	1639	53
CACNA1D	1640	76
CACNA1E	1641	62
CACNA1F	1642	2
CACNA1G	1643	14
CACNA1H	1644	11
CACNA1I	1645	18
CACNA2D1	1646	27
CACNA2D2	1647	58
CACNA2D3	1648	71
CACNA2D4	1649	16
CACNB1	1650	3
CACNB2	1651	19
CACNB3	1652	10
CACNB4	1653	26
CACNG1	1654	8
CACNG2	1655	20
CACNG3	1656	16
CACNG4	1657	36
CACNG5	1658	6
CACNG6	1659	7
CACYBP	1660	9
CAD	1661	10
CADM1	1662	30
CADM2	1663	6
CADM3	1664	20
CADM4	1665	6
CADPS	1666	45
CADPS2	1667	28
CAGE1	1668	2
CALB1	1669	4
CALB2	1670	10
CALCA	1671	8
CALCOCO2	1672	6
CALCR	1673	12
CALCRL	1674	11
CALD1	1675	6
CALHM1	1676	4
CALHM2	1677	4
CALM1	1678	22
CALM3	1679	5
CALML4	1680	2
CALN1	1681	67
CALR	1682	9
CALR3	1683	5
CALU	1684	7
CALY	1685	177
CAMK1	1686	3
CAMK1D	1687	23
CAMK1G	1688	8
CAMK2A	1689	7
CAMK2B	1690	24
CAMK2D	1691	19
CAMK2G	1692	28
CAMK2N1	1693	2
CAMK2N2	1694	13
CAMKK1	1695	22
CAMKK2	1696	6
CAMKV	1697	6
CAMLG	1698	9
CAMSAP1	1699	67
CAMSAP1L1	1700	51
CAMTA1	1701	7
CAND1	1702	10
CAND2	1703	8
CANT1	1704	6
canx	1705	11
CAP1	1706	9
CAP2	1707	14
CAPG	1708	5
CAPN1	1709	14
CAPN10	1710	6
CAPN11	1711	2
CAPN12	1712	4
CAPN2	1713	14
CAPN5	1714	11
CAPN7	1715	18
CAPNS1	1716	9
CAPRIN1	1717	7
CAPRIN2	1718	3
CAPS	1719	8
CAPZA1	1720	4
CAPZA2	1721	4
CAPZB	1722	137
CARD10	1723	9
CARD11	1724	93
CARD14	1725	2
CARD9	1726	6
CARHSP1	1727	12
CARKD	1728	15
CARM1	1729	7
CARS	1730	45
CARS2	1731	33
CARTPT	1732	2
CASC1	1733	31
CASC3	1734	9
CASC4	1735	34
CASC5	1736	5
CASD1	1737	7
CASK	1738	23
CASKIN1	1739	5
CASKIN2	1740	11
CASP2	1741	19
CASP3	1742	4
CASP6	1743	8
CASP8	1744	7
CASP9	1745	6
CASQ2	1746	19
CASR	1747	21
CASS4	1748	1
CAST	1749	10
CASZ1	1750	16
CAT	1751	4
CATHL2	1752	1
CATHL6	1753	3
CATSPER2	1754	4
CATSPER3	1755	1
CATSPER4	1756	8
CATSPERB	1757	1
CAV1	1758	8
caV1.2	1759	63
CAV2	1760	4
CAV3	1761	7
CBARA1	1762	12
CBFA2T3	1763	6
CBFB	1764	7
CBL	1765	24
CBLB	1766	27
CBLC	1767	2
CBLL1	1768	6
CBLN1	1769	10
CBLN2	1770	18
CBLN3	1771	2
CBLN4	1772	5
CBR1	1773	11
CBR3	1774	5
CBR4	1775	18
CBS	1776	11
CBX1	1777	7
CBX2	1778	8
CBX3	1779	11
CBX5	1780	4
CBX6	1781	10
CBX7	1782	16
CBX8	1783	8
CBY1	1784	4
CC2D1A	1785	5
CC2D1B	1786	4
CC2D2A	1787	6
CCBE1	1788	86
CCBL1	1789	3
CCBL2	1790	2
CCDC101	1791	12
CCDC102A	1792	11
CCDC102B	1793	9
CCDC103	1794	4
CCDC104	1795	6
CCDC105	1796	10
CCDC106	1797	8
CCDC107	1798	3
CCDC109A	1799	11
CCDC109B	1800	23
CCDC11	1801	5
CCDC110	1802	10
CCDC111	1803	13
CCDC112	1804	14
CCDC113	1805	5
CCDC115	1806	15
CCDC116	1807	8
CCDC117	1808	5
CCDC12	1809	5
CCDC120	1810	2
CCDC121	1811	2
CCDC122	1812	4
CCDC123	1813	10
CCDC124	1814	9
CCDC126	1815	5
CCDC127	1816	9
CCDC13	1817	15
CCDC130	1818	7
CCDC132	1819	17
CCDC134	1820	4
CCDC135	1821	8
CCDC136	1822	26
CCDC137	1823	4
CCDC138	1824	5
CCDC14	1825	6
CCDC141	1826	34
CCDC142	1827	6
CCDC147	1828	18
CCDC148	1829	12
CCDC149	1830	12
CCDC15	1831	2
CCDC151	1832	9
CCDC152	1833	10
CCDC153	1834	5
CCDC155	1835	10
CCDC157	1836	4
CCDC158	1837	11
CCDC159	1838	8
CCDC160	1839	6
CCDC17	1840	2
CCDC18	1841	4
CCDC19	1842	14
CCDC21	1843	5
CCDC22	1844	6
CCDC23	1845	10
CCDC24	1846	2
CCDC25	1847	13
CCDC28A	1848	12
CCDC28B	1849	8
CCDC32	1850	8
CCDC34	1851	5
CCDC37	1852	17
CCDC39	1853	6
CCDC40	1854	15
CCDC41	1855	1
CCDC42	1856	12
CCDC42B	1857	11
CCDC43	1858	4
CCDC44	1859	3
CCDC45	1860	5
CCDC46	1861	27
CCDC47	1862	9
CCDC48	1863	17
CCDC50	1864	11
CCDC51	1865	15
CCDC52	1866	6
CCDC53	1867	4
CCDC55	1868	2
CCDC56	1869	12
CCDC58	1870	9
CCDC59	1871	9
CCDC60	1872	6
CCDC61	1873	25
CCDC63	1874	16
CCDC64	1875	45
CCDC64B	1876	7
CCDC65	1877	5
CCDC66	1878	9
CCDC68	1879	11
CCDC69	1880	4
CCDC7	1881	13
CCDC71	1882	7
CCDC72	1883	3
CCDC74B	1884	130
CCDC75	1885	4
CCDC76	1886	4
CCDC77	1887	11
CCDC78	1888	1
CCDC79	1889	8
CCDC8	1890	14
CCDC80	1891	2
CCDC82	1892	3
CCDC83	1893	10
CCDC84	1894	6
CCDC85A	1895	13
CCDC85B	1896	5
CCDC85C	1897	34
CCDC86	1898	2
CCDC88A	1899	18
CCDC88B	1900	8
CCDC88C	1901	2
CCDC9	1902	18
CCDC90A	1903	6
CCDC90B	1904	6
CCDC91	1905	16
CCDC92	1906	11
CCDC93	1907	5
CCDC94	1908	18
CCDC96	1909	30
CCDC97	1910	9
CCDC99	1911	8
CCHCR1	1912	2
CCIN	1913	5
CCK	1914	9
CCKAR	1915	2
CCKBR	1916	10
CCL14	1917	1
CCL16	1918	5
CCL22	1919	2
CCL25	1920	10
CCL27	1921	4
CCL28	1922	4
CCL5	1923	1
CCL8	1924	3
CCM2	1925	19
CCNA1	1926	4
CCNA2	1927	6
CCNB1	1928	10
CCNB1IP1	1929	7
CCNB2	1930	4
CCNC	1931	5
CCND1	1932	19
CCND2	1933	23
CCND3	1934	5
CCNDBP1	1935	2
CCNE1	1936	5
CCNE2	1937	10
CCNF	1938	21
CCNG1	1939	7
CCNG2	1940	6
CCNH	1941	11
CCNI	1942	4
CCNJ	1943	6
CCNK	1944	6
CCNL2	1945	11
CCNT1	1946	10
CCNT2	1947	6
CCNY	1948	4
CCNYL1	1949	13
CCR1	1950	9
CCR10	1951	6
CCR3	1952	6
CCR6	1953	10
CCR7	1954	3
CCR9	1955	4
CCRN4L	1956	21
CCS	1957	6
CCSMST1	1958	9
CCT2	1959	4
CCT3	1960	4
CCT4	1961	6
CCT5	1962	18
CCT6A	1963	18
CCT6B	1964	3
CCT7	1965	5
CCT8	1966	10
CD109	1967	25
CD14	1968	4
CD151	1969	4
CD163	1970	7
CD164	1971	6
CD164L2	1972	1
CD177	1973	2
CD180	1974	3
CD1A	1975	1
CD1D	1976	1
CD200	1977	3
CD22	1978	5
CD226	1979	4
CD244	1980	6
CD247	1981	21
CD276	1982	7
CD2AP	1983	9
CD2BP2	1984	5
CD300LB	1985	3
CD300LD	1986	1
CD300LF	1987	7
CD300LG	1988	6
CD302	1989	6
CD320	1990	3
CD33	1991	5
CD34	1992	10
CD37	1993	4
CD38	1994	15
CD3EAP	1995	3
CD4	1996	3
CD40	1997	13
CD44	1998	39
CD46	1999	31
CD47	2000	4
CD48	2001	6
CD5	2002	3
CD53	2003	9
CD55	2004	6
CD58	2005	13
CD59	2006	6
CD6	2007	18
CD63	2008	4
CD68	2009	5
CD70	2010	10
CD72	2011	2
CD74	2012	2
CD79A	2013	2
CD82	2014	9
CD83	2015	6
CD8A	2016	2
CD8B	2017	2
CD9	2018	8
CD97	2019	4
CD99	2020	23
CD99L2	2021	21
CDA	2022	11
CDADC1	2023	6
CDAN1	2024	6
CDC123	2025	12
CDC14A	2026	13
CDC14B	2027	22
CDC16	2028	24
CDC20	2029	14
CDC20B	2030	10
CDC23	2031	4
CDC25A	2032	14
CDC25B	2033	6
CDC25C	2034	9
CDC26	2035	3
CDC27	2036	5
CDC2L1	2037	9
CDC34	2038	8
CDC37	2039	3
CDC37L1	2040	6
CDC40	2041	9
CDC42	2042	6
CDC42BPA	2043	34
CDC42BPG	2044	9
CDC42EP1	2045	8
CDC42EP2	2046	5
CDC42EP3	2047	15
CDC42EP4	2048	6
CDC42EP5	2049	7
CDC42SE1	2050	3
CDC42SE2	2051	11
CDC45L	2052	16
CDC5L	2053	29
CDC6	2054	11
CDC7	2055	4
CDC73	2056	17
CDCA3	2057	4
CDCA4	2058	5
CDCA5	2059	4
CDCA7	2060	9
CDCA7L	2061	16
CDCA8	2062	4
CDCP1	2063	20
CDH1	2064	12
CDH10	2065	3
CDH11	2066	16
CDH12	2067	8
CDH13	2068	121
CDH15	2069	11
CDH16	2070	8
CDH17	2071	28
CDH18	2072	21
CDH2	2073	17
CDH20	2074	19
CDH22	2075	21
CDH23	2076	62
CDH24	2077	5
CDH26	2078	14
CDH3	2079	23
CDH4	2080	69
CDH5	2081	11
CDH6	2082	14
CDH7	2083	9
CDH8	2084	31
CDHR1	2085	17
CDHR4	2086	9
CDHR5	2087	8
CDIPT	2088	9
CDK1	2089	6
CDK10	2090	7
CDK12	2091	6
CDK13	2092	22
CDK14	2093	79
CDK15	2094	4
CDK16	2095	6
CDK17	2096	21
CDK18	2097	2
CDK19	2098	15
CDK2	2099	10
CDK20	2100	5
CDK2AP1	2101	6
CDK2AP2	2102	8
CDK4	2103	1
CDK5	2104	8
CDK5R1	2105	2
CDK5R2	2106	4
CDK5RAP1	2107	4
CDK5RAP2	2108	172
CDK5RAP3	2109	5
CDK6	2110	60
CDK7	2111	10
CDK8	2112	13
CDK9	2113	8
CDKAL1	2114	34
CDKL1	2115	9
CDKL2	2116	4
CDKL3	2117	7
CDKL4	2118	7
CDKL5	2119	8
CDKN1A	2120	13
CDKN1B	2121	14
CDKN1C	2122	11
CDKN2A	2123	15
CDKN2AIP	2124	4
CDKN2AIPNL	2125	4
CDKN2B	2126	12
CDKN2C	2127	13
CDKN2D	2128	8
CDKN3	2129	7
CDNF	2130	4
CDO1	2131	11
CDON	2132	14
CDR2	2133	15
CDR2L	2134	14
CDRT4	2135	5
CDS2	2136	8
CDT1	2137	9
CDV3	2138	9
CDX1	2139	3
CDX2	2140	18
CDYL	2141	84
CDYL2	2142	9
CEACAM19	2143	15
CEBPA	2144	3
CEBPD	2145	5
CEBPE	2146	11
CEBPG	2147	11
CEBPZ	2148	5
CECR5	2149	5
CEL	2150	4
CELA3B	2151	4
CELSR1	2152	93
CELSR2	2153	11
CEND1	2154	7
CENPA	2155	6
CENPB	2156	2
CENPBD1	2157	5
CENPC1	2158	17
CENPE	2159	5
CENPF	2160	17
CENPH	2161	6
CENPI	2162	10
CENPJ	2163	6
CENPK	2164	3
CENPL	2165	6
CENPM	2166	13
CENPN	2167	4
CENPO	2168	7
CENPP	2169	33
CENPQ	2170	5
CENPT	2171	8
CENPV	2172	7
CEP110	2173	19
CEP120	2174	10
CEP135	2175	5
CEP164	2176	19
CEP250	2177	20
CEP290	2178	17
CEP350	2179	22
CEP55	2180	11
CEP57	2181	9
CEP72	2182	18
CEP76	2183	5
CEP78	2184	7
CEP97	2185	21
CEPT1	2186	4
CERCAM	2187	4
CES1	2188	5
CES2	2189	7
CES8	2190	9
CETN1	2191	6
CETN2	2192	2
CETN3	2193	4
CETN4	2194	2
CFB	2195	1
CFD	2196	4
CFDP1	2197	13
CFDP2	2198	12
CFHR3	2199	2
CFI	2200	12
CFL1	2201	10
CFL2	2202	6
CFLAR	2203	10
CFP	2204	7
CFTR	2205	33
CGN	2206	10
CGREF1	2207	11
CGRRF1	2208	3
CH25H	2209	8
CHAC1	2210	7
CHAC2	2211	5
CHAD	2212	8
CHADL	2213	10
CHAF1A	2214	9
CHAF1B	2215	6
CHAT	2216	23
CHCHD1	2217	6
CHCHD10	2218	10
CHCHD3	2219	39
CHCHD4	2220	4
CHCHD5	2221	3
CHCHD6	2222	51
CHCHD7	2223	8
CHCHD9	2224	12
CHD1	2225	6
CHD1L	2226	9
CHD2	2227	4
CHD3	2228	11
CHD4	2229	16
CHD5	2230	21
CHD7	2231	45
CHD8	2232	14
CHD9	2233	29
CHDH	2234	7
CHEK1	2235	4
CHEK2	2236	4
CHERP	2237	25
CHFR	2238	23
CHGA	2239	14
CHGB	2240	7
CHI3L1	2241	5
CHI3L2	2242	11
CHIA	2243	3
CHIC1	2244	6
CHIC2	2245	31
CHID1	2246	9
CHKA	2247	27
CHKB	2248	3
CHL1	2249	37
CHM	2250	20
CHML	2251	1
CHMP1A	2252	4
CHMP1B	2253	4
CHMP2A	2254	10
CHMP2B	2255	7
CHMP4A	2256	14
CHMP4B	2257	13
CHMP4C	2258	25
CHMP5	2259	3
CHMP6	2260	7
CHMP7	2261	9
CHN1	2262	15
CHODL	2263	5
CHORDC1	2264	7
CHP	2265	17
CHPF	2266	8
CHPT1	2267	6
CHRAC1	2268	7
CHRD	2269	4
CHRDL1	2270	18
CHRDL2	2271	6
CHRM1	2272	11
CHRM3	2273	31
CHRM4	2274	10
CHRNA2	2275	3
CHRNA3	2276	6
CHRNA4	2277	7
CHRNA5	2278	1
CHRNA7	2279	5
CHRNA9	2280	5
CHRNB1	2281	12
CHRNB2	2282	7
CHRNB3	2283	4
CHRNB4	2284	4
CHRND	2285	10
CHRNE	2286	7
CHST1	2287	9
CHST10	2288	20
CHST11	2289	54
CHST12	2290	11
CHST13	2291	9
CHST14	2292	2
CHST2	2293	6
CHST3	2294	2
CHST6	2295	1
CHST7	2296	34
CHST8	2297	22
CHST9	2298	8
CHSY1	2299	26
CHSY3	2300	16
CHTF18	2301	2
CHUK	2302	7
CHURC1	2303	2
CIAO1	2304	2
CIAPIN1	2305	8
CIB1	2306	5
CIB4	2307	2
CIDEA	2308	9
CIDEB	2309	7
CIDEC	2310	3
CILP2	2311	8
CINP	2312	10
CIRBP	2313	13
CIRH1A	2314	13
CISD1	2315	7
CISD2	2316	10
CISD3	2317	11
CISH	2318	5
CIST1	2319	1
CIT	2320	28
CITED1	2321	9
CITED2	2322	14
CITED4	2323	4
CIZ1	2324	15
CKAP2	2325	8
CKAP2L	2326	5
CKAP4	2327	11
CKAP5	2328	27
CKB	2329	6
CKM	2330	7
CKMT1	2331	4
CKMT2	2332	8
CKS1B	2333	3
CKS2	2334	5
CLASP1	2335	55
CLASP2	2336	18
CLCC1	2337	5
CLCN1	2338	7
CLCN2	2339	1
CLCN3	2340	30
CLCN4	2341	15
CLCN5	2342	9
CLCN6	2343	7
CLCN7	2344	13
CLDN1	2345	6
CLDN10	2346	5
CLDN11	2347	10
CLDN12	2348	5
CLDN14	2349	2
CLDN15	2350	5
CLDN16	2351	11
CLDN18	2352	6
CLDN19	2353	4
CLDN23	2354	5
CLDN3	2355	7
CLDN4	2356	3
CLDN5	2357	5
CLDN6	2358	9
CLDN7	2359	5
CLDN8	2360	2
CLDN9	2361	1
CLDND1	2362	6
CLDND2	2363	2
CLEC11A	2364	3
CLEC14A	2365	2
CLEC16A	2366	320
CLEC2L	2367	8
CLEC3B	2368	3
CLEC4G	2369	5
CLGN	2370	5
CLIC1	2371	11
CLIC3	2372	3
CLIC4	2373	10
CLIC5	2374	42
CLIC6	2375	28
CLINT1	2376	15
CLIP1	2377	38
CLIP2	2378	19
CLIP3	2379	5
CLIP4	2380	7
CLK1	2381	4
CLK3	2382	7
CLK4	2383	4
CLLD6	2384	4
CLMN	2385	14
CLN3	2386	24
CLN5	2387	4
CLN6	2388	12
CLN8	2389	19
CLNS1A	2390	4
CLP1	2391	10
CLPB	2392	12
CLPP	2393	5
CLPS	2394	4
CLPTM1	2395	13
CLPTM1L	2396	14
CLPX	2397	5
CLRN1	2398	5
CLRN2	2399	7
CLRN3	2400	3
CLSPN	2401	2
CLSTN1	2402	21
CLSTN2	2403	55
CLSTN3	2404	6
CLTA	2405	5
CLTB	2406	5
CLTC	2407	19
CLU	2408	12
CLUAP1	2409	13
CLUL1	2410	18
CLVS1	2411	22
CLVS2	2412	15
CLYBL	2413	40
CMA1	2414	2
CMBL	2415	4
CMC1	2416	13
CMKLR1	2417	5
CMPK1	2418	5
CMPK2	2419	2
CMTM2	2420	1
CMTM3	2421	1
CMTM4	2422	16
CMTM5	2423	12
CMTM6	2424	14
CMTM7	2425	16
CMTM8	2426	19
CMYA5	2427	11
CNBP	2428	10
CNDP1	2429	11
CNDP2	2430	6
CNFN	2431	4
CNGA2	2432	3
CNGA3	2433	28
CNGA4	2434	5
CNGB1	2435	24
CNGB3	2436	15
CNIH	2437	5
CNIH2	2438	6
CNIH3	2439	16
CNIH4	2440	5
CNKSR1	2441	5
CNKSR2	2442	14
CNKSR3	2443	107
CNN1	2444	17
CNN2	2445	15
CNN3	2446	6
CNNM1	2447	14
CNNM2	2448	31
CNNM3	2449	14
CNNM4	2450	13
CNO	2451	5
CNOT1	2452	23
CNOT10	2453	16
CNOT3	2454	7
CNOT4	2455	7
CNOT6	2456	23
CNOT7	2457	2
CNOT8	2458	13
CNP	2459	6
CNPY2	2460	7
CNPY3	2461	8
CNPY4	2462	8
CNR2	2463	6
CNRIP1	2464	9
CNTD2	2465	9
CNTFR	2466	18
CNTLN	2467	22
CNTN3	2468	19
CNTN4	2469	26
CNTN5	2470	17
CNTN6	2471	18
CNTNAP1	2472	14
CNTNAP3	2473	10
CNTNAP4	2474	27
CNTROB	2475	3
COASY	2476	19
COBL	2477	51
COBLL1	2478	4
COBRA1	2479	5
COCH	2480	3
COG1	2481	22
COG2	2482	9
COG3	2483	41
COG4	2484	8
COG5	2485	3
COG6	2486	12
COG7	2487	42
COG8	2488	7
COIL	2489	7
COL10A1	2490	12
COL11A1	2491	15
COL11A2	2492	13
COL12A1	2493	44
COL13A1	2494	8
COL15A1	2495	15
COL16A1	2496	2
COL18A1	2497	19
COL19A1	2498	44
COL1A1	2499	14
COL1A2	2500	16
COL20A1	2501	4
COL21A1	2502	46
COL22A1	2503	32
COL23A1	2504	28
COL24A1	2505	25
COL25A1	2506	51
COL27A1	2507	68
COL2A1	2508	16
COL4A1	2509	104
COL4A2	2510	106
COL4A3	2511	16
COL4A3BP	2512	2
COL4A4	2513	3
COL4A5	2514	6
COL4A6	2515	17
COL5A3	2516	9
COL6A1	2517	11
COL6A2	2518	16
COL6A3	2519	40
COL6A6	2520	18
COL7A1	2521	9
COL8A1	2522	25
COL8A2	2523	10
COL9A1	2524	16
COL9A2	2525	11
COL9A3	2526	9
COLEC11	2527	21
COLEC12	2528	32
COLQ	2529	18
COMMD1	2530	12
COMMD10	2531	13
COMMD2	2532	4
COMMD3	2533	8
COMMD4	2534	6
COMMD5	2535	6
COMMD6	2536	4
COMMD7	2537	6
COMMD8	2538	5
COMMD9	2539	7
COMP	2540	9
COMT	2541	7
COMTD1	2542	1
COPA	2543	2
COPB1	2544	5
COPB2	2545	14
COPE	2546	8
COPG	2547	24
COPG2	2548	18
COPR5	2549	1
COPS2	2550	4
COPS3	2551	13
COPS4	2552	4
COPS5	2553	10
COPS6	2554	10
COPS7A	2555	6
COPS7B	2556	5
COPS8	2557	15
COPZ1	2558	4
COQ10A	2559	6
COQ10B	2560	10
COQ2	2561	8
COQ3	2562	4
COQ4	2563	11
COQ5	2564	20
COQ6	2565	3
COQ7	2566	12
COQ9	2567	6
CORIN	2568	19
CORO1A	2569	8
CORO1B	2570	3
CORO1C	2571	30
CORO2A	2572	17
CORO6	2573	7
CORO7	2574	28
COTL1	2575	23
COX10	2576	26
COX11	2577	8
COX15	2578	19
COX16	2579	3
COX18	2580	4
COX19	2581	14
COX4	2582	8
COX4NB	2583	9
COX5A	2584	8
COX5B	2585	4
COX6A1	2586	4
COX6A2	2587	4
COX6B2	2588	7
COX7A1	2589	5
COX7A2	2590	9
COX7A2L	2591	6
